GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
6001,2000,Alameda County,California,1443741,11.04,237089,45.3,852,55946,303100,26.8,40.94,14.62,18.97,0.37,20.27,0.59,3.91,0.32,3463,3375,1.42,1.46,1,0,0
6001,2001,Alameda County,California,1443741,11.04,238770,45.3,852,55946,303100,26.8,40.94,14.62,18.97,0.37,20.27,0.59,3.91,0.32,4381,2905,1.22,1.83,1,0,0
6001,2002,Alameda County,California,1443741,11.04,240450,45.3,852,55946,303100,26.8,40.94,14.62,18.97,0.37,20.27,0.59,3.91,0.32,4446,2659,1.11,1.85,1,0,0
6001,2003,Alameda County,California,1443741,11.04,242131,45.3,852,55946,303100,26.8,40.94,14.62,18.97,0.37,20.27,0.59,3.91,0.32,4311,2620,1.08,1.78,1,0,0
6001,2004,Alameda County,California,1443741,11.04,243812,45.3,852,55946,303100,26.8,40.94,14.62,18.97,0.37,20.27,0.59,3.91,0.32,3798,2864,1.17,1.56,1,0,0
6001,2005,Alameda County,California,1457095,7.82,245492,43.99,1166,68863,606700,30.4,37.07,12.6,21.32,0.31,24.44,0.72,3,0.54,3774,3177,1.29,1.54,1,0,0
6001,2006,Alameda County,California,1457095,7.82,247173,43.99,1166,68863,606700,30.4,37.07,12.6,21.32,0.31,24.44,0.72,3,0.54,4050,3267,1.32,1.64,1,0,0
6001,2007,Alameda County,California,1457095,7.82,248854,43.99,1166,68863,606700,30.4,37.07,12.6,21.32,0.31,24.44,0.72,3,0.54,4817,3597,1.45,1.94,1,0,0
6001,2008,Alameda County,California,1457095,7.82,250535,43.99,1166,68863,606700,30.4,37.07,12.6,21.32,0.31,24.44,0.72,3,0.54,6002,4208,1.68,2.4,1,0,0
6001,2009,Alameda County,California,1457095,7.82,252215,43.99,1166,68863,606700,30.4,37.07,12.6,21.32,0.31,24.44,0.72,3,0.54,5065,3707,1.47,2.01,1,0,0
6001,2010,Alameda County,California,1510271,8.36,253896,46.57,1265,71516,514900,31,34.07,12.19,22.51,0.28,25.86,0.79,4.03,0.28,4502,3127,1.23,1.77,1,0,0
6001,2011,Alameda County,California,1584983,8.51,257887,47.28,1367,75619,543100,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,3785,2948,1.14,1.47,1,0,0
6001,2012,Alameda County,California,1584983,8.51,261877,47.28,1367,75619,543100,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,3496,2651,1.01,1.33,1,0,0
6001,2013,Alameda County,California,1584983,8.51,265868,47.28,1367,75619,543100,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,3408,2468,0.93,1.28,1,0,0
6001,2014,Alameda County,California,1584983,8.51,269859,47.28,1367,75619,543100,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,2411,1824,0.68,0.89,1,0,0
6001,2015,Alameda County,California,1584983,8.51,273849,47.28,1367,75619,543100,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,2552,1768,0.65,0.93,1,0,0
6001,2016,Alameda County,California,1584983,8.51,277840,47.28,1367,75619,543100,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,2654,1640,0.59,0.96,1,0,0
6003,2000,Alpine County,California,1208,19.48,153,31.68,659,41875,184200,21.9,71.77,0.58,7.78,15.56,0.33,0.08,3.39,0.5,2,1,0.65,1.31,0,0,0
6003,2001,Alpine County,California,1208,19.48,152,31.68,659,41875,184200,21.9,71.77,0.58,7.78,15.56,0.33,0.08,3.39,0.5,2,1,0.66,1.32,0,0,0
6003,2002,Alpine County,California,1208,19.48,150,31.68,659,41875,184200,21.9,71.77,0.58,7.78,15.56,0.33,0.08,3.39,0.5,0,0,0,0,0,0,0
6003,2003,Alpine County,California,1208,19.48,149,31.68,659,41875,184200,21.9,71.77,0.58,7.78,15.56,0.33,0.08,3.39,0.5,1,1,0.67,0.67,0,0,0
6003,2004,Alpine County,California,1208,19.48,148,31.68,659,41875,184200,21.9,71.77,0.58,7.78,15.56,0.33,0.08,3.39,0.5,0,0,0,0,0,0,0
6003,2005,Alpine County,California,1153,5.66,147,33.33,820,54605,433300,31,70.95,0,2.34,20.9,2.52,0,3.3,0,0,0,0,0,0,0,0
6003,2006,Alpine County,California,1153,5.66,145,33.33,820,54605,433300,31,70.95,0,2.34,20.9,2.52,0,3.3,0,1,1,0.69,0.69,0,0,0
6003,2007,Alpine County,California,1153,5.66,144,33.33,820,54605,433300,31,70.95,0,2.34,20.9,2.52,0,3.3,0,0,0,0,0,0,0,0
6003,2008,Alpine County,California,1153,5.66,143,33.33,820,54605,433300,31,70.95,0,2.34,20.9,2.52,0,3.3,0,0,0,0,0,0,0,0
6003,2009,Alpine County,California,1153,5.66,141,33.33,820,54605,433300,31,70.95,0,2.34,20.9,2.52,0,3.3,0,2,2,1.42,1.42,0,0,0
6003,2010,Alpine County,California,1175,2.4,140,28.17,755,59931,371300,32.5,72.51,0,7.15,17.87,0.6,0,1.79,0.09,1,1,0.71,0.71,0,0,0
6003,2011,Alpine County,California,1131,8.44,139,21.23,913,52917,295000,37.3,64.1,0.97,9.55,19.36,1.24,1.41,3.36,0,4,0,0,2.88,0,0,0
6003,2012,Alpine County,California,1131,8.44,138,21.23,913,52917,295000,37.3,64.1,0.97,9.55,19.36,1.24,1.41,3.36,0,1,0,0,0.73,0,0,0
6003,2013,Alpine County,California,1131,8.44,137,21.23,913,52917,295000,37.3,64.1,0.97,9.55,19.36,1.24,1.41,3.36,0,0,0,0,0,0,0,0
6003,2014,Alpine County,California,1131,8.44,135,21.23,913,52917,295000,37.3,64.1,0.97,9.55,19.36,1.24,1.41,3.36,0,0,0,0,0,0,0,0
6003,2015,Alpine County,California,1131,8.44,134,21.23,913,52917,295000,37.3,64.1,0.97,9.55,19.36,1.24,1.41,3.36,0,0,0,0,0,0,0,0
6003,2016,Alpine County,California,1131,8.44,133,21.23,913,52917,295000,37.3,64.1,0.97,9.55,19.36,1.24,1.41,3.36,0,0,0,0,0,0,0,0
6005,2000,Amador County,California,35100,9.22,3130,24.53,685,42280,153600,26,82.39,3.84,8.91,1.53,0.93,0.08,1.81,0.51,43,43,1.37,1.37,0,0,0
6005,2001,Amador County,California,35100,9.22,3186,24.53,685,42280,153600,26,82.39,3.84,8.91,1.53,0.93,0.08,1.81,0.51,29,21,0.66,0.91,1,0,0
6005,2002,Amador County,California,35100,9.22,3241,24.53,685,42280,153600,26,82.39,3.84,8.91,1.53,0.93,0.08,1.81,0.51,31,26,0.8,0.96,1,0,0
6005,2003,Amador County,California,35100,9.22,3297,24.53,685,42280,153600,26,82.39,3.84,8.91,1.53,0.93,0.08,1.81,0.51,25,21,0.64,0.76,1,0,0
6005,2004,Amador County,California,35100,9.22,3352,24.53,685,42280,153600,26,82.39,3.84,8.91,1.53,0.93,0.08,1.81,0.51,46,44,1.31,1.37,1,0,0
6005,2005,Amador County,California,38039,5.92,3408,21.85,1075,57347,354500,28.9,80.6,2.18,10.57,1.74,1.16,0.06,3.5,0.19,51,49,1.44,1.5,1,0,0
6005,2006,Amador County,California,38039,5.92,3464,21.85,1075,57347,354500,28.9,80.6,2.18,10.57,1.74,1.16,0.06,3.5,0.19,,,,,0,0,0
6005,2007,Amador County,California,38039,5.92,3519,21.85,1075,57347,354500,28.9,80.6,2.18,10.57,1.74,1.16,0.06,3.5,0.19,,,,,0,0,0
6005,2008,Amador County,California,38039,5.92,3575,21.85,1075,57347,354500,28.9,80.6,2.18,10.57,1.74,1.16,0.06,3.5,0.19,,,,,0,0,0
6005,2009,Amador County,California,38039,5.92,3630,21.85,1075,57347,354500,28.9,80.6,2.18,10.57,1.74,1.16,0.06,3.5,0.19,,,,,0,0,0
6005,2010,Amador County,California,38091,6.41,3686,25.3,1039,53462,286500,32.6,79.61,2.46,12.49,1.44,1.04,0.17,2.46,0.34,,,,,0,0,0
6005,2011,Amador County,California,36995,7.02,3750,24.04,1047,54171,251000,36.4,79.73,2.22,12.93,1.8,1.38,0.09,1.84,0.01,,,,,0,0,0
6005,2012,Amador County,California,36995,7.02,3814,24.04,1047,54171,251000,36.4,79.73,2.22,12.93,1.8,1.38,0.09,1.84,0.01,,,,,0,0,0
6005,2013,Amador County,California,36995,7.02,3878,24.04,1047,54171,251000,36.4,79.73,2.22,12.93,1.8,1.38,0.09,1.84,0.01,,,,,0,0,0
6005,2014,Amador County,California,36995,7.02,3941,24.04,1047,54171,251000,36.4,79.73,2.22,12.93,1.8,1.38,0.09,1.84,0.01,,,,,0,0,0
6005,2015,Amador County,California,36995,7.02,4005,24.04,1047,54171,251000,36.4,79.73,2.22,12.93,1.8,1.38,0.09,1.84,0.01,,,,,0,0,0
6005,2016,Amador County,California,36995,7.02,4069,24.04,1047,54171,251000,36.4,79.73,2.22,12.93,1.8,1.38,0.09,1.84,0.01,,,,,0,0,0
6007,2000,Butte County,California,203171,19.79,31230,39.25,563,31924,129800,31.9,80.01,1.33,10.5,1.62,3.29,0.13,2.9,0.21,671,654,2.09,2.15,1,0,0
6007,2001,Butte County,California,203171,19.79,31770,39.25,563,31924,129800,31.9,80.01,1.33,10.5,1.62,3.29,0.13,2.9,0.21,901,638,2.01,2.84,1,0,0
6007,2002,Butte County,California,203171,19.79,32309,39.25,563,31924,129800,31.9,80.01,1.33,10.5,1.62,3.29,0.13,2.9,0.21,937,589,1.82,2.9,1,0,0
6007,2003,Butte County,California,203171,19.79,32849,39.25,563,31924,129800,31.9,80.01,1.33,10.5,1.62,3.29,0.13,2.9,0.21,969,633,1.93,2.95,1,0,0
6007,2004,Butte County,California,203171,19.79,33389,39.25,563,31924,129800,31.9,80.01,1.33,10.5,1.62,3.29,0.13,2.9,0.21,949,667,2,2.84,1,0,0
6007,2005,Butte County,California,217917,11.46,33928,39.35,843,42002,273600,35.7,76.86,1.51,12.75,0.88,4,0.24,3.64,0.13,820,569,1.68,2.42,1,0,0
6007,2006,Butte County,California,217917,11.46,34468,39.35,843,42002,273600,35.7,76.86,1.51,12.75,0.88,4,0.24,3.64,0.13,748,622,1.8,2.17,1,0,0
6007,2007,Butte County,California,217917,11.46,35008,39.35,843,42002,273600,35.7,76.86,1.51,12.75,0.88,4,0.24,3.64,0.13,799,580,1.66,2.28,1,0,0
6007,2008,Butte County,California,217917,11.46,35548,39.35,843,42002,273600,35.7,76.86,1.51,12.75,0.88,4,0.24,3.64,0.13,869,612,1.72,2.44,1,0,0
6007,2009,Butte County,California,217917,11.46,36087,39.35,843,42002,273600,35.7,76.86,1.51,12.75,0.88,4,0.24,3.64,0.13,739,532,1.47,2.05,1,0,0
6007,2010,Butte County,California,220000,12.86,36627,41.8,885,43339,237400,35.5,75.19,1.42,14.14,1.54,4.06,0.18,3.32,0.14,910,601,1.64,2.48,1,0,0
6007,2011,Butte County,California,222564,13.14,37060,41.36,905,43444,221700,36.7,73.78,1.36,15.19,0.69,4.26,0.16,4.5,0.07,873,574,1.55,2.36,1,0,0
6007,2012,Butte County,California,222564,13.14,37493,41.36,905,43444,221700,36.7,73.78,1.36,15.19,0.69,4.26,0.16,4.5,0.07,836,573,1.53,2.23,1,0,0
6007,2013,Butte County,California,222564,13.14,37926,41.36,905,43444,221700,36.7,73.78,1.36,15.19,0.69,4.26,0.16,4.5,0.07,816,559,1.47,2.15,1,0,0
6007,2014,Butte County,California,222564,13.14,38358,41.36,905,43444,221700,36.7,73.78,1.36,15.19,0.69,4.26,0.16,4.5,0.07,917,609,1.59,2.39,0,0,0
6007,2015,Butte County,California,222564,13.14,38791,41.36,905,43444,221700,36.7,73.78,1.36,15.19,0.69,4.26,0.16,4.5,0.07,,,,,0,0,0
6007,2016,Butte County,California,222564,13.14,39224,41.36,905,43444,221700,36.7,73.78,1.36,15.19,0.69,4.26,0.16,4.5,0.07,,,,,0,0,0
6009,2000,Calaveras County,California,40554,11.79,3502,21.26,599,41022,156900,25.8,87.45,0.74,6.82,1.5,0.79,0.09,2.51,0.1,36,36,1.03,1.03,1,0,0
6009,2001,Calaveras County,California,40554,11.79,3588,21.26,599,41022,156900,25.8,87.45,0.74,6.82,1.5,0.79,0.09,2.51,0.1,12,12,0.33,0.33,1,0,0
6009,2002,Calaveras County,California,40554,11.79,3675,21.26,599,41022,156900,25.8,87.45,0.74,6.82,1.5,0.79,0.09,2.51,0.1,71,65,1.77,1.93,0,0,0
6009,2003,Calaveras County,California,40554,11.79,3761,21.26,599,41022,156900,25.8,87.45,0.74,6.82,1.5,0.79,0.09,2.51,0.1,56,51,1.36,1.49,1,0,0
6009,2004,Calaveras County,California,40554,11.79,3848,21.26,599,41022,156900,25.8,87.45,0.74,6.82,1.5,0.79,0.09,2.51,0.1,56,53,1.38,1.46,1,0,0
6009,2005,Calaveras County,California,46548,6.23,3934,20.16,920,57676,370100,28.9,83.58,1.4,9.81,1.87,1.45,0.04,1.64,0.22,63,57,1.45,1.6,0,0,0
6009,2006,Calaveras County,California,46548,6.23,4020,20.16,920,57676,370100,28.9,83.58,1.4,9.81,1.87,1.45,0.04,1.64,0.22,27,25,0.62,0.67,1,0,0
6009,2007,Calaveras County,California,46548,6.23,4107,20.16,920,57676,370100,28.9,83.58,1.4,9.81,1.87,1.45,0.04,1.64,0.22,25,23,0.56,0.61,1,0,0
6009,2008,Calaveras County,California,46548,6.23,4193,20.16,920,57676,370100,28.9,83.58,1.4,9.81,1.87,1.45,0.04,1.64,0.22,2,2,0.05,0.05,1,0,0
6009,2009,Calaveras County,California,46548,6.23,4280,20.16,920,57676,370100,28.9,83.58,1.4,9.81,1.87,1.45,0.04,1.64,0.22,92,50,1.17,2.15,0,0,0
6009,2010,Calaveras County,California,45578,6.87,4366,23.12,1043,54686,276200,31.1,83.54,0.78,10.32,1.15,1.16,0.16,2.75,0.15,49,33,0.76,1.12,1,0,0
6009,2011,Calaveras County,California,44767,7.81,4407,21.01,1038,53233,243800,31.8,82.54,0.58,11.1,0.88,0.87,0.34,3.69,0,14,10,0.23,0.32,1,0,0
6009,2012,Calaveras County,California,44767,7.81,4448,21.01,1038,53233,243800,31.8,82.54,0.58,11.1,0.88,0.87,0.34,3.69,0,50,36,0.81,1.12,1,0,0
6009,2013,Calaveras County,California,44767,7.81,4490,21.01,1038,53233,243800,31.8,82.54,0.58,11.1,0.88,0.87,0.34,3.69,0,98,68,1.51,2.18,1,0,0
6009,2014,Calaveras County,California,44767,7.81,4531,21.01,1038,53233,243800,31.8,82.54,0.58,11.1,0.88,0.87,0.34,3.69,0,56,38,0.84,1.24,1,0,0
6009,2015,Calaveras County,California,44767,7.81,4572,21.01,1038,53233,243800,31.8,82.54,0.58,11.1,0.88,0.87,0.34,3.69,0,22,22,0.48,0.48,1,0,0
6009,2016,Calaveras County,California,44767,7.81,4613,21.01,1038,53233,243800,31.8,82.54,0.58,11.1,0.88,0.87,0.34,3.69,0,35,35,0.76,0.76,1,0,0
6011,2000,Colusa County,California,18804,16.07,2244,36.8,494,35062,107500,23.9,47.96,0.47,46.54,1.68,1.17,0.36,1.64,0.18,19,19,0.85,0.85,1,0,0
6011,2001,Colusa County,California,18804,16.07,2293,36.8,494,35062,107500,23.9,47.96,0.47,46.54,1.68,1.17,0.36,1.64,0.18,29,21,0.92,1.26,1,0,0
6011,2002,Colusa County,California,18804,16.07,2343,36.8,494,35062,107500,23.9,47.96,0.47,46.54,1.68,1.17,0.36,1.64,0.18,39,33,1.41,1.66,0,0,0
6011,2003,Colusa County,California,18804,16.07,2392,36.8,494,35062,107500,23.9,47.96,0.47,46.54,1.68,1.17,0.36,1.64,0.18,37,26,1.09,1.55,1,0,0
6011,2004,Colusa County,California,18804,16.07,2442,36.8,494,35062,107500,23.9,47.96,0.47,46.54,1.68,1.17,0.36,1.64,0.18,26,20,0.82,1.06,1,0,0
6011,2005,Colusa County,California,21001,12.2,2491,34.92,762,47150,290800,28.8,43.17,1.09,50.77,1.07,0.8,0.3,1.74,1.07,29,23,0.92,1.16,1,0,0
6011,2006,Colusa County,California,21001,12.2,2540,34.92,762,47150,290800,28.8,43.17,1.09,50.77,1.07,0.8,0.3,1.74,1.07,36,24,0.94,1.42,1,0,0
6011,2007,Colusa County,California,21001,12.2,2590,34.92,762,47150,290800,28.8,43.17,1.09,50.77,1.07,0.8,0.3,1.74,1.07,34,24,0.93,1.31,1,0,0
6011,2008,Colusa County,California,21001,12.2,2639,34.92,762,47150,290800,28.8,43.17,1.09,50.77,1.07,0.8,0.3,1.74,1.07,49,30,1.14,1.86,0,0,0
6011,2009,Colusa County,California,21001,12.2,2689,34.92,762,47150,290800,28.8,43.17,1.09,50.77,1.07,0.8,0.3,1.74,1.07,47,24,0.89,1.75,0,0,0
6011,2010,Colusa County,California,21419,12.15,2738,38.8,904,52165,210300,29.7,39.8,0.78,55.11,1.38,1.25,0.28,1.27,0.14,49,31,1.13,1.79,0,0,0
6011,2011,Colusa County,California,21396,11.89,2777,37.83,869,52168,196000,28.4,37.47,0.61,57.38,1.01,1.96,0.18,1.39,0,37,22,0.79,1.33,0,0,0
6011,2012,Colusa County,California,21396,11.89,2815,37.83,869,52168,196000,28.4,37.47,0.61,57.38,1.01,1.96,0.18,1.39,0,45,34,1.21,1.6,0,0,0
6011,2013,Colusa County,California,21396,11.89,2854,37.83,869,52168,196000,28.4,37.47,0.61,57.38,1.01,1.96,0.18,1.39,0,43,31,1.09,1.51,0,0,0
6011,2014,Colusa County,California,21396,11.89,2893,37.83,869,52168,196000,28.4,37.47,0.61,57.38,1.01,1.96,0.18,1.39,0,23,13,0.45,0.8,0,0,0
6011,2015,Colusa County,California,21396,11.89,2931,37.83,869,52168,196000,28.4,37.47,0.61,57.38,1.01,1.96,0.18,1.39,0,23,20,0.68,0.78,0,0,0
6011,2016,Colusa County,California,21396,11.89,2970,37.83,869,52168,196000,28.4,37.47,0.61,57.38,1.01,1.96,0.18,1.39,0,28,24,0.81,0.94,1,0,0
6013,2000,Contra Costa County,California,948816,7.63,105680,30.71,898,63675,267800,26.8,57.9,9.15,17.68,0.38,10.82,0.33,3.44,0.28,1030,1016,0.96,0.97,1,0,0
6013,2001,Contra Costa County,California,948816,7.63,107458,30.71,898,63675,267800,26.8,57.9,9.15,17.68,0.38,10.82,0.33,3.44,0.28,1361,1111,1.03,1.27,1,0,0
6013,2002,Contra Costa County,California,948816,7.63,109236,30.71,898,63675,267800,26.8,57.9,9.15,17.68,0.38,10.82,0.33,3.44,0.28,2573,967,0.89,2.36,1,0,0
6013,2003,Contra Costa County,California,948816,7.63,111014,30.71,898,63675,267800,26.8,57.9,9.15,17.68,0.38,10.82,0.33,3.44,0.28,2715,1226,1.1,2.45,1,0,0
6013,2004,Contra Costa County,California,948816,7.63,112792,30.71,898,63675,267800,26.8,57.9,9.15,17.68,0.38,10.82,0.33,3.44,0.28,2307,1980,1.76,2.05,1,0,0
6013,2005,Contra Costa County,California,1015571,6.23,114570,29.31,1239,77838,574700,32.8,51.16,9.04,22.3,0.3,13.26,0.42,3.01,0.51,2629,2554,2.23,2.29,1,0,0
6013,2006,Contra Costa County,California,1015571,6.23,116348,29.31,1239,77838,574700,32.8,51.16,9.04,22.3,0.3,13.26,0.42,3.01,0.51,2757,2692,2.31,2.37,1,0,0
6013,2007,Contra Costa County,California,1015571,6.23,118126,29.31,1239,77838,574700,32.8,51.16,9.04,22.3,0.3,13.26,0.42,3.01,0.51,2880,2804,2.37,2.44,1,0,0
6013,2008,Contra Costa County,California,1015571,6.23,119904,29.31,1239,77838,574700,32.8,51.16,9.04,22.3,0.3,13.26,0.42,3.01,0.51,3474,3382,2.82,2.9,1,0,0
6013,2009,Contra Costa County,California,1015571,6.23,121682,29.31,1239,77838,574700,32.8,51.16,9.04,22.3,0.3,13.26,0.42,3.01,0.51,2543,2479,2.04,2.09,1,0,0
6013,2010,Contra Costa County,California,1049025,7.44,123460,32.89,1340,78187,433800,33,47.75,8.92,24.36,0.28,14.19,0.42,3.77,0.3,2310,2228,1.8,1.87,1,0,0
6013,2011,Contra Costa County,California,1096068,7.81,125586,35.35,1426,80185,439900,32.5,45.97,8.58,24.94,0.28,15.08,0.47,4.34,0.33,2292,2233,1.78,1.83,1,0,0
6013,2012,Contra Costa County,California,1096068,7.81,127712,35.35,1426,80185,439900,32.5,45.97,8.58,24.94,0.28,15.08,0.47,4.34,0.33,2261,2209,1.73,1.77,1,0,0
6013,2013,Contra Costa County,California,1096068,7.81,129839,35.35,1426,80185,439900,32.5,45.97,8.58,24.94,0.28,15.08,0.47,4.34,0.33,2010,1918,1.48,1.55,1,0,0
6013,2014,Contra Costa County,California,1096068,7.81,131965,35.35,1426,80185,439900,32.5,45.97,8.58,24.94,0.28,15.08,0.47,4.34,0.33,1739,1660,1.26,1.32,1,0,0
6013,2015,Contra Costa County,California,1096068,7.81,134091,35.35,1426,80185,439900,32.5,45.97,8.58,24.94,0.28,15.08,0.47,4.34,0.33,1369,1252,0.93,1.02,1,0,0
6013,2016,Contra Costa County,California,1096068,7.81,136217,35.35,1426,80185,439900,32.5,45.97,8.58,24.94,0.28,15.08,0.47,4.34,0.33,727,611,0.45,0.53,1,0,0
6015,2000,Del Norte County,California,27507,20.17,3318,36.18,519,29642,121100,30.3,70.14,4.24,13.92,5.79,2.25,0.07,3.45,0.14,50,48,1.45,1.51,0,0,0
6015,2001,Del Norte County,California,27507,20.17,3366,36.18,519,29642,121100,30.3,70.14,4.24,13.92,5.79,2.25,0.07,3.45,0.14,49,49,1.46,1.46,1,0,0
6015,2002,Del Norte County,California,27507,20.17,3413,36.18,519,29642,121100,30.3,70.14,4.24,13.92,5.79,2.25,0.07,3.45,0.14,77,58,1.7,2.26,0,0,0
6015,2003,Del Norte County,California,27507,20.17,3461,36.18,519,29642,121100,30.3,70.14,4.24,13.92,5.79,2.25,0.07,3.45,0.14,57,45,1.3,1.65,1,0,0
6015,2004,Del Norte County,California,27507,20.17,3508,36.18,519,29642,121100,30.3,70.14,4.24,13.92,5.79,2.25,0.07,3.45,0.14,92,68,1.94,2.62,0,0,0
6015,2005,Del Norte County,California,28729,15.29,3556,35.59,770,38408,246600,34.6,67.38,3.38,16.12,4.43,2.91,0.63,4.9,0.26,132,92,2.59,3.71,0,0,0
6015,2006,Del Norte County,California,28729,15.29,3603,35.59,770,38408,246600,34.6,67.38,3.38,16.12,4.43,2.91,0.63,4.9,0.26,103,79,2.19,2.86,0,0,0
6015,2007,Del Norte County,California,28729,15.29,3651,35.59,770,38408,246600,34.6,67.38,3.38,16.12,4.43,2.91,0.63,4.9,0.26,106,82,2.25,2.9,0,0,0
6015,2008,Del Norte County,California,28729,15.29,3698,35.59,770,38408,246600,34.6,67.38,3.38,16.12,4.43,2.91,0.63,4.9,0.26,98,71,1.92,2.65,0,0,0
6015,2009,Del Norte County,California,28729,15.29,3746,35.59,770,38408,246600,34.6,67.38,3.38,16.12,4.43,2.91,0.63,4.9,0.26,61,36,0.96,1.63,0,0,0
6015,2010,Del Norte County,California,28610,16.57,3793,38.29,865,39626,227700,34.8,64.71,3.38,17.8,6.76,3.28,0.09,3.38,0.6,58,50,1.32,1.53,1,0,0
6015,2011,Del Norte County,California,27788,16.99,3800,39.45,808,40847,183700,31.2,63.27,2.83,19.07,4.82,2.14,0.28,7.49,0.1,44,28,0.74,1.16,1,0,0
6015,2012,Del Norte County,California,27788,16.99,3808,39.45,808,40847,183700,31.2,63.27,2.83,19.07,4.82,2.14,0.28,7.49,0.1,34,24,0.63,0.89,1,0,0
6015,2013,Del Norte County,California,27788,16.99,3815,39.45,808,40847,183700,31.2,63.27,2.83,19.07,4.82,2.14,0.28,7.49,0.1,,,,,0,0,0
6015,2014,Del Norte County,California,27788,16.99,3822,39.45,808,40847,183700,31.2,63.27,2.83,19.07,4.82,2.14,0.28,7.49,0.1,,,,,0,0,0
6015,2015,Del Norte County,California,27788,16.99,3830,39.45,808,40847,183700,31.2,63.27,2.83,19.07,4.82,2.14,0.28,7.49,0.1,,,,,0,0,0
6015,2016,Del Norte County,California,27788,16.99,3837,39.45,808,40847,183700,31.2,63.27,2.83,19.07,4.82,2.14,0.28,7.49,0.1,,,,,0,0,0
6017,2000,El Dorado County,California,156299,7.15,14918,25.31,702,51484,194400,27.4,84.92,0.48,9.32,0.81,2.08,0.11,2.13,0.15,,,,,0,0,0
6017,2001,El Dorado County,California,156299,7.15,15310,25.31,702,51484,194400,27.4,84.92,0.48,9.32,0.81,2.08,0.11,2.13,0.15,459,342,2.23,3,0,0,0
6017,2002,El Dorado County,California,156299,7.15,15701,25.31,702,51484,194400,27.4,84.92,0.48,9.32,0.81,2.08,0.11,2.13,0.15,420,275,1.75,2.67,1,0,0
6017,2003,El Dorado County,California,156299,7.15,16092,25.31,702,51484,194400,27.4,84.92,0.48,9.32,0.81,2.08,0.11,2.13,0.15,284,165,1.03,1.76,1,0,0
6017,2004,El Dorado County,California,156299,7.15,16484,25.31,702,51484,194400,27.4,84.92,0.48,9.32,0.81,2.08,0.11,2.13,0.15,254,184,1.12,1.54,1,0,0
